timestamp,pid,cpu_percent,ram_rss_mb,ram_vms_mb,ram_percent
1784806280.646,2839,99.70,121.41,1647.78,0.38
1784806280.646,2842,0.00,14.56,486.30,0.05
1784806280.646,2844,0.00,14.56,486.30,0.05
1784806280.696,2839,558.90,122.16,1647.78,0.39
1784806280.696,2842,20.00,14.56,486.30,0.05
1784806280.696,2844,0.00,14.56,486.30,0.05
1784806280.747,2839,499.30,122.66,1647.78,0.39
1784806280.747,2842,0.00,14.56,486.30,0.05
1784806280.747,2844,0.00,14.56,486.30,0.05
1784806280.797,2839,119.80,122.66,1647.78,0.39
1784806280.797,2842,0.00,14.56,486.30,0.05
1784806280.797,2844,0.00,14.56,486.30,0.05
1784806280.847,2839,419.30,123.28,1647.78,0.39
1784806280.847,2842,0.00,14.56,486.30,0.05
1784806280.847,2844,0.00,14.56,486.30,0.05
1784806280.897,2839,319.50,124.91,1650.04,0.39
1784806280.897,2842,0.00,14.56,486.30,0.05
1784806280.897,2844,0.00,14.56,486.30,0.05
1784806280.947,2839,399.50,124.12,1647.78,0.39
1784806280.947,2842,0.00,14.56,486.30,0.05
1784806280.947,2844,0.00,14.56,486.30,0.05
1784806280.997,2839,239.60,125.24,1650.05,0.40
1784806280.997,2842,0.00,14.56,486.30,0.05
1784806280.997,2844,0.00,14.56,486.30,0.05
1784806281.047,2839,398.80,124.71,1647.78,0.39
1784806281.047,2842,0.00,14.56,486.30,0.05
1784806281.047,2844,0.00,14.56,486.30,0.05
1784806281.097,2839,339.90,124.71,1647.78,0.39
1784806281.097,2842,0.00,14.56,486.30,0.05
1784806281.097,2844,0.00,14.56,486.30,0.05
1784806281.147,2839,279.60,124.71,1647.78,0.39
1784806281.147,2842,0.00,14.56,486.30,0.05
1784806281.147,2844,0.00,14.56,486.30,0.05
1784806281.197,2839,519.40,124.71,1647.78,0.39
1784806281.197,2842,0.00,14.56,486.30,0.05
1784806281.197,2844,0.00,14.56,486.30,0.05
1784806281.247,2839,139.80,125.09,1647.78,0.40
1784806281.247,2842,0.00,14.56,486.30,0.05
1784806281.247,2844,0.00,14.56,486.30,0.05
1784806281.297,2839,538.80,125.21,1647.78,0.40
1784806281.297,2842,0.00,14.56,486.30,0.05
1784806281.297,2844,0.00,14.56,486.30,0.05
1784806281.348,2839,139.60,125.21,1647.78,0.40
1784806281.348,2842,0.00,14.56,486.30,0.05
1784806281.348,2844,0.00,14.56,486.30,0.05
1784806281.398,2839,519.50,125.21,1647.78,0.40
1784806281.398,2842,0.00,14.56,486.30,0.05
1784806281.398,2844,0.00,14.56,486.30,0.05
1784806281.448,2839,199.50,125.21,1647.78,0.40
1784806281.448,2842,0.00,14.56,486.30,0.05
1784806281.448,2844,0.00,14.56,486.30,0.05
1784806281.498,2839,539.50,125.21,1647.78,0.40
1784806281.498,2842,0.00,14.56,486.30,0.05
1784806281.498,2844,0.00,14.56,486.30,0.05
1784806281.548,2839,159.60,125.21,1647.78,0.40
1784806281.548,2842,0.00,14.56,486.30,0.05
1784806281.548,2844,0.00,14.56,486.30,0.05
1784806281.598,2839,539.40,125.71,1647.78,0.40
1784806281.598,2842,0.00,14.56,486.30,0.05
1784806281.598,2844,0.00,14.56,486.30,0.05
1784806281.648,2839,199.70,125.71,1647.78,0.40
1784806281.648,2842,0.00,14.56,486.30,0.05
1784806281.648,2844,0.00,14.56,486.30,0.05
1784806281.698,2839,599.30,125.84,1647.78,0.40
1784806281.698,2842,0.00,14.56,486.30,0.05
1784806281.698,2844,0.00,14.56,486.30,0.05
1784806281.748,2839,139.70,125.84,1647.78,0.40
1784806281.748,2842,0.00,14.56,486.30,0.05
1784806281.748,2844,0.00,14.56,486.30,0.05
1784806281.798,2839,519.50,125.84,1647.78,0.40
1784806281.798,2842,0.00,14.56,486.30,0.05
1784806281.798,2844,0.00,14.56,486.30,0.05
1784806281.848,2839,399.30,125.96,1647.78,0.40
1784806281.848,2842,0.00,14.56,486.30,0.05
1784806281.848,2844,0.00,14.56,486.30,0.05
1784806281.898,2839,259.20,125.96,1647.78,0.40
1784806281.898,2842,0.00,14.56,486.30,0.05
1784806281.898,2844,0.00,14.56,486.30,0.05
1784806281.949,2839,599.40,125.96,1647.78,0.40
1784806281.949,2842,0.00,14.56,486.30,0.05
1784806281.949,2844,0.00,14.56,486.30,0.05
1784806281.999,2839,359.00,127.71,1647.78,0.40
1784806281.999,2842,0.00,14.56,486.30,0.05
1784806281.999,2844,0.00,14.56,486.30,0.05
1784806282.049,2839,537.10,127.71,1647.78,0.40
1784806282.049,2842,0.00,14.56,486.30,0.05
1784806282.049,2844,0.00,14.56,486.30,0.05
1784806282.099,2839,620.30,132.96,1647.78,0.42
1784806282.099,2842,0.00,14.56,486.30,0.05
1784806282.099,2844,0.00,14.56,486.30,0.05
1784806282.149,2839,259.30,126.94,1647.78,0.40
1784806282.149,2842,0.00,14.56,486.30,0.05
1784806282.149,2844,0.00,14.56,486.30,0.05
1784806282.199,2839,499.50,129.69,1647.78,0.41
1784806282.199,2842,0.00,14.56,486.30,0.05
1784806282.199,2844,0.00,14.56,486.30,0.05
1784806282.249,2839,119.90,129.69,1647.78,0.41
1784806282.249,2842,0.00,14.56,486.30,0.05
1784806282.249,2844,0.00,14.56,486.30,0.05
1784806282.299,2839,459.50,129.69,1647.78,0.41
1784806282.299,2842,0.00,14.56,486.30,0.05
1784806282.299,2844,0.00,14.56,486.30,0.05
1784806282.349,2839,139.60,129.69,1647.78,0.41
1784806282.349,2842,0.00,14.56,486.30,0.05
1784806282.349,2844,0.00,14.56,486.30,0.05
1784806282.399,2839,539.60,129.69,1647.78,0.41
1784806282.399,2842,0.00,14.56,486.30,0.05
1784806282.399,2844,0.00,14.56,486.30,0.05
1784806282.449,2839,119.80,129.69,1647.78,0.41
1784806282.449,2842,0.00,14.56,486.30,0.05
1784806282.449,2844,0.00,14.56,486.30,0.05
1784806282.499,2839,519.40,129.69,1647.78,0.41
1784806282.499,2842,0.00,14.56,486.30,0.05
1784806282.499,2844,0.00,14.56,486.30,0.05
1784806282.550,2839,139.70,129.69,1647.78,0.41
1784806282.550,2842,0.00,14.56,486.30,0.05
1784806282.550,2844,0.00,14.56,486.30,0.05
1784806282.600,2839,558.90,129.69,1647.78,0.41
1784806282.600,2842,0.00,14.56,486.30,0.05
1784806282.600,2844,0.00,14.56,486.30,0.05
1784806282.650,2839,119.70,129.69,1647.78,0.41
1784806282.650,2842,0.00,14.56,486.30,0.05
1784806282.650,2844,0.00,14.56,486.30,0.05
1784806282.700,2839,579.10,130.69,1647.78,0.41
1784806282.700,2842,0.00,14.56,486.30,0.05
1784806282.700,2844,0.00,14.56,486.30,0.05
1784806282.750,2839,539.00,130.69,1647.78,0.41
1784806282.750,2842,0.00,14.56,486.30,0.05
1784806282.750,2844,0.00,14.56,486.30,0.05
1784806282.800,2839,219.40,130.69,1647.78,0.41
1784806282.800,2842,0.00,14.56,486.30,0.05
1784806282.800,2844,0.00,14.56,486.30,0.05
1784806282.850,2839,559.60,130.69,1647.78,0.41
1784806282.850,2842,0.00,14.56,486.30,0.05
1784806282.850,2844,20.30,14.56,486.30,0.05
1784806282.900,2839,119.70,130.69,1647.78,0.41
1784806282.900,2842,0.00,14.56,486.30,0.05
1784806282.900,2844,0.00,14.56,486.30,0.05
1784806282.950,2839,579.90,131.56,1647.78,0.42
1784806282.950,2842,0.00,14.56,486.30,0.05
1784806282.950,2844,0.00,14.56,486.30,0.05
1784806283.000,2839,278.30,131.56,1647.78,0.42
1784806283.000,2842,0.00,14.56,486.30,0.05
1784806283.000,2844,0.00,14.56,486.30,0.05
1784806283.051,2839,540.80,131.56,1647.78,0.42
1784806283.051,2842,0.00,14.56,486.30,0.05
1784806283.051,2844,0.00,14.56,486.30,0.05
1784806283.101,2839,159.60,131.56,1647.78,0.42
1784806283.101,2842,0.00,14.56,486.30,0.05
1784806283.101,2844,0.00,14.56,486.30,0.05
1784806283.151,2839,479.40,131.56,1647.78,0.42
1784806283.151,2842,0.00,14.56,486.30,0.05
1784806283.151,2844,0.00,14.56,486.30,0.05
1784806283.201,2839,219.30,131.56,1647.78,0.42
1784806283.201,2842,0.00,14.56,486.30,0.05
1784806283.201,2844,0.00,14.56,486.30,0.05
1784806283.251,2839,619.70,131.56,1647.78,0.42
1784806283.251,2842,0.00,14.56,486.30,0.05
1784806283.251,2844,0.00,14.56,486.30,0.05
1784806283.301,2839,159.70,131.56,1647.78,0.42
1784806283.301,2842,0.00,14.56,486.30,0.05
1784806283.301,2844,0.00,14.56,486.30,0.05
1784806283.351,2839,279.10,131.56,1647.78,0.42
1784806283.351,2842,0.00,14.56,486.30,0.05
1784806283.351,2844,0.00,14.56,486.30,0.05
1784806283.401,2839,579.30,131.56,1647.78,0.42
1784806283.401,2842,0.00,14.56,486.30,0.05
1784806283.401,2844,0.00,14.56,486.30,0.05
1784806283.451,2839,79.80,131.56,1647.78,0.42
1784806283.451,2842,0.00,14.56,486.30,0.05
1784806283.451,2844,0.00,14.56,486.30,0.05
1784806283.501,2839,559.00,131.56,1647.78,0.42
1784806283.501,2842,0.00,14.56,486.30,0.05
1784806283.501,2844,0.00,14.56,486.30,0.05
1784806283.552,2839,438.80,131.56,1647.78,0.42
1784806283.552,2842,0.00,14.56,486.30,0.05
1784806283.552,2844,0.00,14.56,486.30,0.05
1784806283.602,2839,359.20,131.56,1647.78,0.42
1784806283.602,2842,0.00,14.56,486.30,0.05
1784806283.602,2844,0.00,14.56,486.30,0.05
1784806283.652,2839,599.10,131.56,1647.78,0.42
1784806283.652,2842,0.00,14.56,486.30,0.05
1784806283.652,2844,0.00,14.56,486.30,0.05
1784806283.702,2839,179.60,131.56,1647.78,0.42
1784806283.702,2842,0.00,14.56,486.30,0.05
1784806283.702,2844,0.00,14.56,486.30,0.05
1784806283.752,2839,379.50,131.56,1647.78,0.42
1784806283.752,2842,0.00,14.56,486.30,0.05
1784806283.752,2844,0.00,14.56,486.30,0.05
1784806283.802,2839,119.80,131.56,1647.78,0.42
1784806283.802,2842,0.00,14.56,486.30,0.05
1784806283.802,2844,0.00,14.56,486.30,0.05
1784806283.852,2839,538.50,131.27,1647.78,0.41
1784806283.852,2842,0.00,14.56,486.30,0.05
1784806283.852,2844,0.00,14.56,486.30,0.05
1784806283.902,2839,139.70,131.27,1647.78,0.41
1784806283.902,2842,0.00,14.56,486.30,0.05
1784806283.902,2844,0.00,14.56,486.30,0.05
1784806283.952,2839,499.90,127.89,1647.78,0.40
1784806283.952,2842,0.00,14.56,486.30,0.05
1784806283.952,2844,0.00,14.56,486.30,0.05
1784806284.002,2839,179.10,129.27,1647.78,0.41
1784806284.002,2842,0.00,14.56,486.30,0.05
1784806284.002,2844,0.00,14.56,486.30,0.05
1784806284.053,2839,560.30,132.52,1647.78,0.42
1784806284.053,2842,0.00,14.56,486.30,0.05
1784806284.053,2844,0.00,14.56,486.30,0.05
1784806284.103,2839,299.20,133.94,1647.78,0.42
1784806284.103,2842,0.00,14.56,486.30,0.05
1784806284.103,2844,0.00,14.56,486.30,0.05
1784806284.153,2839,359.80,134.66,1647.78,0.43
1784806284.153,2842,0.00,14.56,486.30,0.05
1784806284.153,2844,0.00,14.56,486.30,0.05
1784806284.203,2839,119.80,134.66,1647.78,0.43
1784806284.203,2842,0.00,14.56,486.30,0.05
1784806284.203,2844,0.00,14.56,486.30,0.05
1784806284.253,2839,539.10,134.66,1647.78,0.43
1784806284.253,2842,0.00,14.56,486.30,0.05
1784806284.253,2844,0.00,14.56,486.30,0.05
1784806284.303,2839,379.60,138.91,1647.78,0.44
1784806284.303,2842,0.00,14.56,486.30,0.05
1784806284.303,2844,0.00,14.56,486.30,0.05
1784806284.353,2839,279.30,138.91,1647.78,0.44
1784806284.353,2842,0.00,14.56,486.30,0.05
1784806284.353,2844,0.00,14.56,486.30,0.05
1784806284.403,2839,359.70,134.50,1647.78,0.43
1784806284.403,2842,0.00,14.56,486.30,0.05
1784806284.403,2844,0.00,14.56,486.30,0.05
1784806284.453,2839,119.80,134.50,1647.78,0.43
1784806284.453,2842,0.00,14.56,486.30,0.05
1784806284.453,2844,0.00,14.56,486.30,0.05
1784806284.503,2839,579.30,138.12,1647.78,0.44
1784806284.503,2842,0.00,14.56,486.30,0.05
1784806284.503,2844,0.00,14.56,486.30,0.05
1784806284.553,2839,359.60,138.12,1647.78,0.44
1784806284.553,2842,0.00,14.56,486.30,0.05
1784806284.553,2844,0.00,14.56,486.30,0.05
1784806284.603,2839,299.60,140.87,1647.78,0.45
1784806284.603,2842,0.00,14.56,486.30,0.05
1784806284.603,2844,0.00,14.56,486.30,0.05
1784806284.653,2839,279.30,140.87,1647.78,0.45
1784806284.653,2842,0.00,14.56,486.30,0.05
1784806284.653,2844,0.00,14.56,486.30,0.05
1784806284.704,2839,239.60,140.87,1647.78,0.45
1784806284.704,2842,0.00,14.56,486.30,0.05
1784806284.704,2844,0.00,14.56,486.30,0.05
1784806284.754,2839,139.70,140.87,1647.78,0.45
1784806284.754,2842,0.00,14.56,486.30,0.05
1784806284.754,2844,0.00,14.56,486.30,0.05
1784806284.804,2839,339.70,140.87,1647.78,0.45
1784806284.804,2842,0.00,14.56,486.30,0.05
1784806284.804,2844,0.00,14.56,486.30,0.05
1784806284.854,2839,219.50,140.87,1647.78,0.45
1784806284.854,2842,0.00,14.56,486.30,0.05
1784806284.854,2844,0.00,14.56,486.30,0.05
1784806284.904,2839,319.30,140.87,1647.78,0.45
1784806284.904,2842,0.00,14.56,486.30,0.05
1784806284.904,2844,0.00,14.56,486.30,0.05
1784806284.954,2839,339.50,136.43,1647.78,0.43
1784806284.954,2842,0.00,14.56,486.30,0.05
1784806284.954,2844,0.00,14.56,486.30,0.05
1784806285.004,2839,179.20,136.68,1647.78,0.43
1784806285.004,2842,0.00,14.56,486.30,0.05
1784806285.004,2844,0.00,14.56,486.30,0.05
1784806285.054,2839,380.50,141.93,1647.78,0.45
1784806285.054,2842,0.00,14.56,486.30,0.05
1784806285.054,2844,0.00,14.56,486.30,0.05
1784806285.104,2839,219.40,141.93,1647.78,0.45
1784806285.104,2842,0.00,14.56,486.30,0.05
1784806285.104,2844,0.00,14.56,486.30,0.05
1784806285.154,2839,339.50,142.80,1647.78,0.45
1784806285.154,2842,0.00,14.56,486.30,0.05
1784806285.154,2844,0.00,14.56,486.30,0.05
1784806285.205,2839,199.50,142.80,1647.78,0.45
1784806285.205,2842,0.00,14.56,486.30,0.05
1784806285.205,2844,0.00,14.56,486.30,0.05
1784806285.255,2839,419.40,143.68,1647.78,0.45
1784806285.255,2842,0.00,14.56,486.30,0.05
1784806285.255,2844,0.00,14.56,486.30,0.05
1784806285.305,2839,179.50,143.68,1647.78,0.45
1784806285.305,2842,0.00,14.56,486.30,0.05
1784806285.305,2844,0.00,14.56,486.30,0.05
1784806285.355,2839,438.70,143.93,1647.78,0.45
1784806285.355,2842,0.00,14.56,486.30,0.05
1784806285.355,2844,0.00,14.56,486.30,0.05
1784806285.405,2839,179.50,143.93,1647.78,0.45
1784806285.405,2842,0.00,14.56,486.30,0.05
1784806285.405,2844,0.00,14.56,486.30,0.05
1784806285.455,2839,159.70,140.94,1647.78,0.45
1784806285.455,2842,0.00,14.56,486.30,0.05
1784806285.455,2844,0.00,14.56,486.30,0.05
1784806285.505,2839,179.60,140.94,1647.78,0.45
1784806285.505,2842,0.00,14.56,486.30,0.05
1784806285.505,2844,0.00,14.56,486.30,0.05
1784806285.555,2839,239.50,140.49,1647.78,0.44
1784806285.555,2842,0.00,14.56,486.30,0.05
1784806285.555,2844,0.00,14.56,486.30,0.05
1784806285.605,2839,179.60,144.11,1647.78,0.46
1784806285.605,2842,0.00,14.56,486.30,0.05
1784806285.605,2844,0.00,14.56,486.30,0.05
1784806285.656,2839,399.60,146.49,1647.78,0.46
1784806285.656,2842,0.00,14.56,486.30,0.05
1784806285.656,2844,0.00,14.56,486.30,0.05
1784806285.706,2839,239.30,142.57,1647.78,0.45
1784806285.706,2842,0.00,14.56,486.30,0.05
1784806285.706,2844,0.00,14.56,486.30,0.05
1784806285.756,2839,479.50,147.74,1647.78,0.47
1784806285.756,2842,0.00,14.56,486.30,0.05
1784806285.756,2844,0.00,14.56,486.30,0.05
1784806285.806,2839,239.40,147.74,1647.78,0.47
1784806285.806,2842,0.00,14.56,486.30,0.05
1784806285.806,2844,0.00,14.56,486.30,0.05
1784806285.856,2839,599.50,147.86,1647.78,0.47
1784806285.856,2842,0.00,14.56,486.30,0.05
1784806285.856,2844,0.00,14.56,486.30,0.05
1784806285.906,2839,359.50,150.90,1647.78,0.48
1784806285.906,2842,0.00,14.56,486.30,0.05
1784806285.906,2844,0.00,14.56,486.30,0.05
1784806285.956,2839,379.40,150.90,1647.78,0.48
1784806285.956,2842,0.00,14.56,486.30,0.05
1784806285.956,2844,0.00,14.56,486.30,0.05
1784806286.006,2839,379.00,156.53,1647.78,0.49
1784806286.006,2842,0.00,14.56,486.30,0.05
1784806286.006,2844,0.00,14.56,486.30,0.05
1784806286.056,2839,379.70,156.78,1647.78,0.50
1784806286.056,2842,0.00,14.56,486.30,0.05
1784806286.056,2844,0.00,14.56,486.30,0.05
1784806286.106,2839,359.50,157.03,1647.78,0.50
1784806286.106,2842,0.00,14.56,486.30,0.05
1784806286.106,2844,0.00,14.56,486.30,0.05
1784806286.156,2839,339.60,152.45,1647.78,0.48
1784806286.156,2842,0.00,14.56,486.30,0.05
1784806286.156,2844,0.00,14.56,486.30,0.05
1784806286.206,2839,399.10,155.70,1647.78,0.49
1784806286.206,2842,0.00,14.56,486.30,0.05
1784806286.206,2844,0.00,14.56,486.30,0.05
1784806286.257,2839,399.00,158.20,1647.78,0.50
1784806286.257,2842,0.00,14.56,486.30,0.05
1784806286.257,2844,0.00,14.56,486.30,0.05
1784806286.307,2839,539.40,159.58,1647.78,0.50
1784806286.307,2842,0.00,14.56,486.30,0.05
1784806286.307,2844,0.00,14.56,486.30,0.05
1784806286.357,2839,398.70,159.83,1647.78,0.51
1784806286.357,2842,0.00,14.56,486.30,0.05
1784806286.357,2844,0.00,14.56,486.30,0.05
1784806286.407,2839,419.30,160.08,1647.78,0.51
1784806286.407,2842,0.00,14.56,486.30,0.05
1784806286.407,2844,0.00,14.56,486.30,0.05
1784806286.457,2839,479.40,160.08,1647.78,0.51
1784806286.457,2842,0.00,14.56,486.30,0.05
1784806286.457,2844,0.00,14.56,486.30,0.05
1784806286.507,2839,479.10,161.45,1647.78,0.51
1784806286.507,2842,0.00,14.56,486.30,0.05
1784806286.507,2844,0.00,14.56,486.30,0.05
1784806286.557,2839,439.10,154.88,1647.78,0.49
1784806286.557,2842,0.00,14.56,486.30,0.05
1784806286.557,2844,0.00,14.56,486.30,0.05
1784806286.607,2839,399.50,166.38,1647.78,0.53
1784806286.607,2842,0.00,14.56,486.30,0.05
1784806286.607,2844,0.00,14.56,486.30,0.05
1784806286.657,2839,299.60,166.38,1647.78,0.53
1784806286.657,2842,0.00,14.56,486.30,0.05
1784806286.657,2844,0.00,14.56,486.30,0.05
1784806286.707,2839,299.60,167.50,1647.78,0.53
1784806286.707,2842,0.00,14.56,486.30,0.05
1784806286.707,2844,0.00,14.56,486.30,0.05
1784806286.757,2839,399.40,167.50,1647.78,0.53
1784806286.757,2842,0.00,14.56,486.30,0.05
1784806286.757,2844,0.00,14.56,486.30,0.05
1784806286.808,2839,438.70,167.88,1647.78,0.53
1784806286.808,2842,0.00,14.56,486.30,0.05
1784806286.808,2844,0.00,14.56,486.30,0.05
1784806286.858,2839,459.70,179.25,1647.78,0.57
1784806286.858,2842,0.00,14.56,486.30,0.05
1784806286.858,2844,0.00,14.56,486.30,0.05
1784806286.908,2839,419.40,179.88,1647.78,0.57
1784806286.908,2842,0.00,14.56,486.30,0.05
1784806286.908,2844,0.00,14.56,486.30,0.05
1784806286.958,2839,319.50,180.00,1647.78,0.57
1784806286.958,2842,0.00,14.56,486.30,0.05
1784806286.958,2844,0.00,14.56,486.30,0.05
1784806287.008,2839,359.20,180.00,1647.78,0.57
1784806287.008,2842,0.00,14.56,486.30,0.05
1784806287.008,2844,0.00,14.56,486.30,0.05
1784806287.058,2839,319.90,170.53,1647.78,0.54
1784806287.058,2842,0.00,14.56,486.30,0.05
1784806287.058,2844,0.00,14.56,486.30,0.05
1784806287.108,2839,358.90,170.53,1647.78,0.54
1784806287.108,2842,0.00,14.56,486.30,0.05
1784806287.108,2844,0.00,14.56,486.30,0.05
1784806287.158,2839,379.70,179.53,1647.78,0.57
1784806287.158,2842,0.00,14.56,486.30,0.05
1784806287.158,2844,0.00,14.56,486.30,0.05
1784806287.208,2839,299.10,179.53,1647.78,0.57
1784806287.208,2842,0.00,14.56,486.30,0.05
1784806287.208,2844,0.00,14.56,486.30,0.05
1784806287.258,2839,499.60,180.28,1647.78,0.57
1784806287.258,2842,0.00,14.56,486.30,0.05
1784806287.258,2844,0.00,14.56,486.30,0.05
1784806287.308,2839,299.60,176.03,1647.78,0.56
1784806287.308,2842,0.00,14.56,486.30,0.05
1784806287.308,2844,0.00,14.56,486.30,0.05
1784806287.358,2839,359.50,178.66,1647.78,0.56
1784806287.358,2842,0.00,14.56,486.30,0.05
1784806287.358,2844,0.00,14.56,486.30,0.05
1784806287.408,2839,339.30,178.66,1647.78,0.56
1784806287.408,2842,0.00,14.56,486.30,0.05
1784806287.408,2844,0.00,14.56,486.30,0.05
1784806287.459,2839,299.40,179.28,1647.78,0.57
1784806287.459,2842,0.00,14.56,486.30,0.05
1784806287.459,2844,0.00,14.56,486.30,0.05
1784806287.509,2839,599.10,179.41,1647.78,0.57
1784806287.509,2842,20.10,14.56,486.30,0.05
1784806287.509,2844,0.00,14.56,486.30,0.05
1784806287.559,2839,399.30,179.41,1647.78,0.57
1784806287.559,2842,0.00,14.56,486.30,0.05
1784806287.559,2844,0.00,14.56,486.30,0.05
1784806287.609,2839,339.30,181.53,1647.78,0.57
1784806287.609,2842,0.00,14.56,486.30,0.05
1784806287.609,2844,0.00,14.56,486.30,0.05
1784806287.659,2839,399.10,183.28,1647.78,0.58
1784806287.659,2842,0.00,14.56,486.30,0.05
1784806287.659,2844,0.00,14.56,486.30,0.05
1784806287.709,2839,459.40,176.96,1647.78,0.56
1784806287.709,2842,0.00,14.56,486.30,0.05
1784806287.709,2844,0.00,14.56,486.30,0.05
1784806287.759,2839,299.60,188.71,1647.78,0.60
1784806287.759,2842,0.00,14.56,486.30,0.05
1784806287.759,2844,0.00,14.56,486.30,0.05
1784806287.809,2839,459.10,188.71,1647.78,0.60
1784806287.809,2842,0.00,14.56,486.30,0.05
1784806287.809,2844,0.00,14.56,486.30,0.05
1784806287.859,2839,279.90,191.44,1647.78,0.60
1784806287.859,2842,0.00,14.56,486.30,0.05
1784806287.859,2844,0.00,14.56,486.30,0.05
1784806287.909,2839,418.90,191.44,1647.78,0.60
1784806287.909,2842,0.00,14.56,486.30,0.05
1784806287.909,2844,0.00,14.56,486.30,0.05
1784806287.959,2839,199.90,192.44,1647.78,0.61
1784806287.959,2842,0.00,14.56,486.30,0.05
1784806287.959,2844,0.00,14.56,486.30,0.05
1784806288.009,2839,119.70,192.44,1647.78,0.61
1784806288.009,2842,0.00,14.56,486.30,0.05
1784806288.009,2844,0.00,14.56,486.30,0.05
1784806288.060,2839,120.00,192.44,1647.78,0.61
1784806288.060,2842,0.00,14.56,486.30,0.05
1784806288.060,2844,0.00,14.56,486.30,0.05
1784806288.110,2839,259.50,192.56,1647.78,0.61
1784806288.110,2842,0.00,14.56,486.30,0.05
1784806288.110,2844,0.00,14.56,486.30,0.05
1784806288.160,2839,359.40,178.46,1647.78,0.56
1784806288.160,2842,0.00,14.56,486.30,0.05
1784806288.160,2844,0.00,14.56,486.30,0.05
1784806288.210,2839,219.70,177.08,1647.78,0.56
1784806288.210,2842,0.00,14.56,486.30,0.05
1784806288.210,2844,0.00,14.56,486.30,0.05
1784806288.260,2839,279.30,177.08,1647.78,0.56
1784806288.260,2842,0.00,14.56,486.30,0.05
1784806288.260,2844,0.00,14.56,486.30,0.05
1784806288.310,2839,479.20,183.58,1647.78,0.58
1784806288.310,2842,0.00,14.56,486.30,0.05
1784806288.310,2844,0.00,14.56,486.30,0.05
1784806288.360,2839,419.60,190.95,1647.78,0.60
1784806288.360,2842,0.00,14.56,486.30,0.05
1784806288.360,2844,0.00,14.56,486.30,0.05
1784806288.410,2839,419.20,178.08,1647.78,0.56
1784806288.410,2842,0.00,14.56,486.30,0.05
1784806288.410,2844,0.00,14.56,486.30,0.05
1784806288.460,2839,459.90,193.21,1647.78,0.61
1784806288.460,2842,0.00,14.56,486.30,0.05
1784806288.460,2844,0.00,14.56,486.30,0.05
1784806288.510,2839,219.70,180.88,1647.78,0.57
1784806288.510,2842,0.00,14.56,486.30,0.05
1784806288.510,2844,0.00,14.56,486.30,0.05
1784806288.560,2839,419.40,180.88,1647.78,0.57
1784806288.560,2842,0.00,14.56,486.30,0.05
1784806288.560,2844,0.00,14.56,486.30,0.05
1784806288.610,2839,319.50,194.01,1647.78,0.61
1784806288.610,2842,0.00,14.56,486.30,0.05
1784806288.610,2844,0.00,14.56,486.30,0.05
1784806288.660,2839,438.70,180.90,1647.78,0.57
1784806288.660,2842,0.00,14.56,486.30,0.05
1784806288.660,2844,0.00,14.56,486.30,0.05
1784806288.711,2839,499.70,194.28,1647.78,0.61
1784806288.711,2842,0.00,14.56,486.30,0.05
1784806288.711,2844,0.00,14.56,486.30,0.05
